player_id,Age,Gender,HCP,Driver,Driver_Dispersion,3-Wood,3-Wood_Dispersion,5-Wood,5-Wood_Dispersion,3-Hybrid,3-Hybrid_Dispersion,4-Hybrid,4-Hybrid_Dispersion,5-Hybrid,5-Hybrid_Dispersion,4-Iron,4-Iron_Dispersion,5-Iron,5-Iron_Dispersion,6-Iron,6-Iron_Dispersion,7-Iron,7-Iron_Dispersion,8-Iron,8-Iron_Dispersion,9-Iron,9-Iron_Dispersion,PW,PW_Dispersion,GW,GW_Dispersion,SW,SW_Dispersion,LW,LW_Dispersion
130,36,Male,20.2,213.6,29.0,172.8,23.4,,,,,,,,,,,136.8,16.6,174.4,16.6,156.7,14.3,122.5,12.9,106.7,5.6,90.8,4.3,100.2,8.6,88.3,7.4,82.9,9.8
131,28,Female,9.6,202.9,19.7,185.6,19.9,,,164.0,10.8,,,,,161.1,16.7,,,146.6,7.6,,,122.0,7.5,113.3,3.9,102.9,6.8,,,88.6,4.7,,
132,55,Male,25.4,153.0,34.6,135.7,30.4,140.5,28.5,,,,,101.9,13.6,,,,,,,94.9,11.3,90.4,10.0,86.2,6.0,71.0,4.7,67.5,8.7,65.2,8.7,55.0,5.4
133,20,Female,22.5,142.8,35.5,148.3,29.2,,,,,,,,,,,126.1,13.9,108.1,16.6,121.4,12.5,88.9,8.8,77.4,10.8,76.9,5.0,,,73.0,8.3,58.5,5.9
134,18,Male,4.0,304.1,17.9,246.4,13.6,243.2,18.7,,,223.3,9.0,,,,,201.4,8.9,,,180.0,7.7,167.4,6.7,152.2,8.3,139.4,4.5,142.6,4.1,117.1,5.7,116.4,5.1
135,19,Male,3.5,292.7,26.3,255.7,23.7,,,,,,,,,,,202.0,14.0,197.1,7.6,180.2,9.2,164.7,5.2,153.9,7.6,145.1,3.1,,,124.1,5.8,,
136,49,Male,25.7,221.9,22.6,152.5,23.8,,,,,,,,,,,,,121.9,10.8,109.4,12.6,94.7,12.7,103.5,10.6,85.6,8.4,,,93.2,5.5,80.9,10.7
137,20,Male,28.2,140.8,25.9,190.4,34.7,,,,,,,126.3,17.2,,,124.8,18.7,111.1,15.6,110.2,11.8,91.6,10.0,82.9,5.6,83.7,8.4,,,69.0,5.2,68.4,7.7
138,58,Male,2.8,243.1,16.0,216.2,13.0,,,190.9,19.3,,,,,,,168.1,12.6,,,149.4,12.3,138.1,5.2,127.5,6.3,120.5,6.0,,,101.8,4.7,92.4,4.0
139,47,Female,14.0,169.5,23.5,161.1,19.4,,,,,,,,,,,,,128.3,10.8,117.1,10.7,96.2,6.5,94.8,5.7,77.5,4.5,71.1,6.4,80.6,6.5,,
140,30,Male,34.2,177.0,28.1,,,,,,,,,100.0,15.6,,,,,,,88.0,12.1,85.5,7.0,76.0,5.3,91.8,9.1,80.7,4.7,69.8,9.1,59.6,6.9
141,51,Female,3.3,211.5,19.1,177.5,13.6,,,171.0,15.2,,,,,158.8,16.9,147.4,7.5,151.1,13.6,127.9,9.4,114.3,7.3,105.4,4.2,101.2,4.7,,,86.8,5.7,,
142,37,Male,34.1,156.6,20.7,124.5,29.2,,,126.2,27.3,,,,,,,120.9,19.3,103.9,19.5,106.6,10.2,109.4,10.8,76.0,7.9,90.0,8.1,,,77.0,8.2,55.8,8.7
143,21,Male,17.7,233.5,22.9,191.7,19.3,,,,,,,,,,,157.4,17.3,157.1,10.8,134.6,13.2,128.3,6.7,121.2,10.1,122.7,3.8,,,104.2,6.6,,
144,52,Male,27.9,140.8,31.1,,,,,,,,,104.4,16.0,123.8,16.8,,,101.3,11.9,98.2,16.5,88.5,10.6,76.0,5.7,72.7,9.4,,,60.5,9.7,61.0,6.1
145,42,Male,25.5,146.4,26.8,191.5,26.1,,,,,,,,,,,,,115.4,13.5,109.8,10.3,109.3,10.9,117.1,10.2,72.1,7.5,,,72.0,7.1,65.6,8.8
146,21,Male,20.1,208.6,20.5,185.5,30.8,,,,,,,,,,,,,136.1,19.3,122.2,16.3,108.7,11.1,114.1,8.6,117.9,6.1,91.1,4.3,74.2,9.4,,
147,51,Male,11.3,226.8,26.0,202.0,30.7,,,165.8,11.9,,,,,,,,,,,141.4,16.0,129.6,8.8,119.4,6.4,120.7,6.3,110.5,5.0,96.6,8.0,93.3,5.6
148,33,Female,29.6,128.7,26.7,100.0,20.7,,,113.9,16.1,,,,,,,,,107.2,14.2,81.8,9.4,70.6,7.6,77.0,7.9,72.6,8.3,,,68.9,7.3,,
149,44,Female,17.9,188.9,23.2,,,,,119.4,11.8,,,,,,,,,112.1,11.3,118.9,15.0,94.4,7.4,81.0,7.9,79.8,8.0,82.2,6.0,81.4,7.5,,
150,31,Male,6.5,276.7,17.1,243.0,21.4,234.5,18.0,,,,,,,,,197.2,15.0,180.4,9.1,169.6,5.8,161.9,9.5,148.2,7.6,137.3,5.4,128.0,3.2,116.6,6.2,,
151,57,Female,21.6,124.9,20.5,120.3,24.1,,,107.9,24.5,,,,,,,110.7,13.8,102.9,19.3,88.3,15.6,76.4,9.6,74.0,11.4,63.0,4.6,69.0,4.7,59.0,6.5,,
152,49,Male,3.5,262.3,21.0,231.9,13.5,,,,,,,,,,,185.4,14.0,175.1,9.9,163.9,12.1,152.8,5.5,141.6,5.9,132.3,5.8,,,112.7,4.0,102.5,7.8
153,38,Male,9.1,262.7,18.0,229.2,20.4,221.2,11.8,,,,,,,,,187.4,8.2,,,162.1,12.3,155.3,7.6,147.7,6.5,135.2,3.8,,,121.0,4.2,,
154,28,Male,15.9,214.8,31.5,204.5,28.7,,,,,,,,,,,168.4,15.7,168.2,13.1,156.3,14.3,127.6,8.9,118.0,7.0,101.3,5.8,122.4,7.2,101.5,5.9,92.7,5.5
155,19,Male,2.8,304.1,23.2,255.4,19.4,,,,,,,,,,,209.5,13.5,196.4,9.7,186.3,5.9,172.5,9.2,157.0,6.4,146.9,5.3,138.4,6.1,130.7,4.7,110.9,3.9
156,46,Male,13.7,204.7,27.9,203.1,31.4,,,176.5,23.2,,,,,177.7,18.2,,,145.4,12.2,140.0,11.3,125.9,11.7,90.5,8.4,117.1,5.3,,,99.8,7.4,,
157,25,Male,8.3,264.1,27.6,231.2,20.0,,,,,,,,,190.2,11.5,188.6,9.7,,,166.8,8.7,156.7,9.5,143.7,7.8,137.1,5.2,125.2,5.1,118.0,3.8,,
158,29,Male,25.6,228.7,29.1,,,,,,,,,119.8,17.6,,,,,132.2,18.3,128.9,10.2,119.2,7.1,109.8,5.5,91.7,7.2,,,85.6,5.5,77.1,7.0
159,20,Male,30.4,153.2,39.6,,,139.7,29.0,,,133.2,21.0,115.7,17.1,110.4,17.0,,,115.6,19.9,89.3,8.4,96.8,12.4,99.4,7.3,93.0,5.2,,,61.4,5.5,,
160,30,Male,10.6,239.2,31.5,258.3,20.2,,,,,,,,,,,,,152.0,13.1,158.6,13.7,164.7,6.5,144.6,7.3,145.5,7.6,,,106.3,5.7,103.3,6.8
161,50,Male,16.0,181.7,19.7,168.4,16.8,,,,,,,,,160.2,22.3,145.8,10.3,130.2,12.3,125.9,11.2,118.0,7.1,119.5,10.3,85.7,7.6,,,92.5,7.1,,
162,35,Male,28.9,190.2,34.0,146.8,27.8,140.7,21.0,,,,,129.5,15.4,,,,,115.3,17.0,,,99.9,14.5,88.7,10.9,93.4,6.3,90.3,8.2,78.0,5.7,65.4,11.5
163,45,Male,34.9,140.8,33.9,124.5,29.2,,,,,,,,,,,,,95.1,10.7,107.0,12.1,84.2,7.1,76.0,7.3,84.9,8.4,70.2,5.9,60.5,5.2,,
164,18,Female,9.6,213.8,24.0,189.6,15.0,172.6,19.3,,,,,,,167.3,9.6,147.4,14.6,145.8,10.5,132.3,5.8,119.5,10.2,107.5,7.5,107.7,4.5,101.8,6.0,91.9,3.7,84.1,8.0
165,22,Male,18.7,193.3,20.4,194.4,26.9,,,,,127.6,14.2,,,,,,,130.0,17.9,148.6,13.9,147.6,10.1,,,121.9,5.7,,,82.6,6.4,,
166,54,Female,19.6,152.6,28.2,153.2,18.6,,,90.1,13.0,,,108.3,16.2,,,,,102.0,12.2,112.4,12.9,97.6,7.1,81.7,5.5,62.4,7.7,,,77.2,6.6,58.4,6.1
167,27,Male,27.8,147.6,29.1,,,,,,,,,124.6,12.7,,,110.1,17.5,104.1,16.6,95.3,8.3,108.3,14.5,76.0,10.0,71.0,7.6,70.1,8.0,82.5,6.7,79.2,11.5
168,53,Male,5.1,257.3,18.6,,,,,,,,,,,,,174.3,8.0,167.2,8.1,156.1,5.7,126.9,8.4,131.3,7.5,128.2,3.3,112.2,6.4,102.2,5.7,,
169,42,Male,27.5,150.6,36.5,,,,,,,,,,,,,158.5,11.2,112.6,10.7,118.1,17.3,95.7,11.0,93.5,9.3,115.0,8.7,,,82.4,7.7,,
170,31,Male,5.0,287.9,17.1,247.7,22.6,,,,,,,,,,,197.5,13.3,188.6,13.8,172.3,11.2,159.9,9.9,153.3,8.1,140.3,2.9,131.5,3.1,115.6,6.7,111.0,6.0
171,46,Male,17.9,199.0,18.3,182.1,27.8,,,171.5,14.0,,,,,,,,,139.0,17.0,127.2,16.0,112.0,9.1,109.1,8.5,96.3,3.8,92.7,7.7,84.6,7.5,83.7,5.8
172,52,Male,30.5,143.8,33.5,,,,,,,,,,,,,,,114.0,15.8,88.0,17.6,89.0,7.7,76.0,7.8,71.2,8.5,,,60.5,6.8,55.0,7.7
173,26,Male,34.8,148.4,32.2,,,,,,,,,,,114.7,15.8,101.1,10.4,98.7,18.1,88.0,17.7,84.5,8.8,76.0,7.7,71.0,4.0,,,62.6,7.9,55.3,8.2
174,55,Female,23.4,120.5,38.2,113.7,31.4,,,,,,,89.6,14.9,95.1,18.5,105.2,21.2,,,82.5,17.2,87.5,14.4,77.0,11.4,69.4,9.1,56.5,7.2,59.5,7.7,,
175,44,Male,10.3,271.5,29.4,215.2,29.6,,,201.9,12.3,,,,,,,,,163.4,17.0,181.5,8.1,134.7,6.7,128.8,5.4,126.6,6.9,100.0,5.1,97.4,5.3,,
176,35,Male,8.5,267.0,21.7,237.3,20.7,,,,,203.5,12.0,188.3,7.2,,,187.9,13.1,177.1,7.6,167.4,10.2,154.5,10.3,143.6,6.5,133.2,5.8,126.0,4.7,112.9,6.5,102.7,7.3
177,35,Male,29.8,172.2,32.8,124.5,25.6,,,,,,,117.4,19.9,,,,,94.0,18.7,113.6,13.0,95.5,12.3,94.9,6.9,94.9,4.5,80.5,8.5,70.2,10.0,,
178,59,Female,21.7,134.7,38.0,105.3,27.9,,,,,,,,,,,,,82.6,13.4,85.4,11.2,79.0,12.2,69.1,6.2,62.1,6.7,,,57.8,5.7,,
179,20,Female,14.7,196.4,32.3,169.2,28.8,,,,,,,,,,,142.0,15.9,127.7,11.7,125.1,12.3,108.9,8.8,102.4,6.4,92.3,5.3,89.3,3.6,82.0,8.9,,
180,26,Female,2.0,233.7,19.1,209.6,14.3,198.0,18.5,186.5,13.2,,,,,183.4,11.9,173.9,7.5,162.4,8.2,149.8,7.3,139.4,6.1,128.9,5.7,116.3,3.3,,,101.6,3.6,94.3,6.3
181,31,Male,11.7,236.7,18.2,230.9,20.7,,,,,,,,,,,,,168.1,9.2,172.1,14.0,139.4,12.9,106.5,6.6,138.3,7.0,,,108.0,7.8,,
182,25,Female,16.5,186.0,20.6,163.9,23.6,,,,,,,142.5,12.5,,,,,139.1,13.2,124.5,11.4,109.1,10.5,113.0,9.4,107.3,5.0,85.5,6.8,83.9,6.7,75.6,9.7
183,24,Male,31.5,143.8,38.0,131.9,22.1,,,128.9,27.3,,,,,,,,,,,88.0,15.0,87.9,14.4,76.0,6.3,79.5,4.6,68.3,7.3,60.5,5.3,,
184,57,Male,31.5,140.8,25.1,,,,,,,,,100.0,10.2,,,,,94.0,18.3,88.0,11.3,82.0,14.6,76.0,9.2,71.0,4.5,66.0,7.8,60.5,9.5,,
185,42,Male,23.5,204.7,26.7,137.2,22.2,,,,,,,103.1,14.0,,,,,134.1,12.1,126.6,8.9,,,109.1,11.2,118.7,7.7,,,80.0,8.8,,
186,59,Male,17.8,183.1,19.3,162.4,19.4,154.1,16.8,,,,,112.8,18.9,,,,,125.8,17.8,117.6,9.8,100.3,6.5,76.4,10.0,86.9,9.0,,,84.6,7.4,,
187,34,Male,30.3,145.6,20.8,146.0,23.0,,,,,,,,,,,,,,,89.1,15.3,93.0,8.6,76.0,5.1,83.1,6.6,,,70.5,9.8,72.1,6.7
188,42,Female,22.2,154.2,29.7,156.0,32.3,,,,,,,,,,,,,93.4,14.8,109.5,13.0,96.8,10.2,100.0,9.7,70.0,6.1,73.3,4.3,73.7,8.1,,
189,22,Male,5.3,266.4,24.0,259.1,16.9,242.4,18.4,213.3,17.5,220.5,12.3,,,,,192.0,13.7,191.7,12.7,169.2,7.1,162.4,7.1,153.4,4.1,129.3,6.8,,,110.9,5.9,115.7,5.8
190,36,Male,22.1,221.8,25.9,181.4,31.6,,,,,,,,,,,,,138.9,19.8,,,126.1,10.1,109.3,5.7,103.7,7.6,,,83.3,7.2,,
191,52,Male,6.7,245.0,25.9,204.6,16.4,,,,,,,,,,,178.3,12.5,153.8,9.4,148.7,11.0,136.5,6.5,134.5,6.8,129.4,5.2,,,103.9,6.7,90.0,6.8
192,27,Male,19.5,239.5,18.6,173.1,26.6,193.6,26.3,,,,,,,,,154.4,18.8,141.9,16.6,137.9,14.8,109.2,12.5,116.1,5.2,111.3,8.8,95.0,4.4,84.5,5.8,,
193,44,Female,11.1,210.0,31.9,167.7,18.5,,,141.4,12.9,,,,,152.6,18.5,,,141.9,11.9,126.8,7.7,,,127.9,7.7,105.7,4.7,,,83.7,4.5,83.9,8.6
194,30,Male,8.1,267.3,24.6,245.7,20.2,215.8,19.4,,,,,,,,,194.1,8.0,182.6,9.5,161.4,11.0,154.2,5.6,142.6,7.2,140.9,4.4,,,118.1,5.9,,
195,28,Male,31.6,177.4,36.5,128.8,33.4,123.0,25.4,,,,,,,,,,,,,108.8,14.9,98.4,11.2,89.4,7.6,85.3,5.3,79.7,4.4,66.0,7.3,67.5,11.7
196,47,Female,16.5,186.9,20.6,167.6,26.1,,,,,,,113.7,19.2,,,,,133.8,11.4,105.0,11.1,97.5,7.4,99.9,7.6,102.9,6.2,,,77.7,6.1,71.0,7.7
197,53,Female,0.6,219.2,17.8,,,,,,,,,,,159.5,11.3,156.5,14.5,144.4,13.4,139.0,8.1,129.3,7.2,122.8,5.1,104.2,4.5,94.8,4.4,88.5,5.0,83.6,5.1
198,27,Male,31.1,185.0,22.5,,,,,,,,,,,,,,,94.0,13.4,88.0,13.9,100.7,14.0,93.4,9.5,87.1,7.2,69.1,9.1,83.7,5.2,57.6,5.1
199,54,Male,15.0,207.6,19.3,,,182.5,26.3,179.6,11.2,,,,,,,147.6,12.1,122.2,14.5,133.1,15.8,100.6,6.7,122.9,10.5,101.1,7.1,,,79.6,6.8,,
200,56,Female,7.5,175.9,24.8,173.5,15.5,146.8,17.7,,,,,,,135.0,14.1,135.0,9.3,127.9,8.9,118.4,10.3,101.8,6.2,103.2,5.4,88.2,4.6,,,79.4,6.2,67.6,5.1
201,42,Male,10.5,227.0,27.7,231.8,20.4,,,,,,,,,190.1,14.0,,,163.4,17.7,156.4,16.0,126.7,11.3,145.8,10.7,124.4,4.1,114.7,4.9,88.8,5.4,98.5,9.5
202,56,Female,30.0,124.5,21.0,101.7,22.7,,,,,85.0,23.5,,,,,,,94.2,18.5,78.8,9.7,73.5,11.9,61.5,7.4,61.7,7.3,,,48.5,5.8,45.0,8.7
203,38,Male,21.2,208.0,37.3,197.1,19.9,,,,,,,,,158.1,14.5,143.7,11.7,137.8,13.3,112.2,11.8,130.4,14.1,120.7,10.6,115.8,5.7,,,78.5,6.0,86.1,7.2
204,37,Male,34.2,148.4,23.8,,,,,,,,,102.6,13.4,,,,,94.0,19.2,88.0,13.5,82.0,9.7,78.5,7.0,78.8,7.2,,,64.8,8.2,,
205,22,Male,10.8,238.0,30.4,222.0,21.6,,,192.6,15.4,,,,,,,171.0,10.1,182.0,13.0,167.2,10.2,158.4,10.9,134.1,10.1,124.9,5.4,,,99.8,7.8,104.8,5.0
206,19,Female,3.8,225.6,24.5,204.2,20.1,189.3,17.5,182.4,12.1,,,,,182.1,11.8,174.2,10.5,162.7,12.2,144.3,10.7,137.7,6.6,124.6,5.6,112.9,6.6,,,98.1,5.0,,
207,50,Male,14.4,195.2,27.6,199.7,18.8,,,167.7,17.9,,,148.6,15.2,,,,,147.3,18.0,153.4,10.9,126.3,9.8,121.6,6.4,93.8,6.6,,,83.8,7.6,,
208,39,Male,19.7,187.1,24.8,182.5,24.6,,,,,179.1,14.7,,,151.0,15.2,,,147.5,10.1,120.1,16.1,122.1,8.2,101.4,8.2,108.0,3.6,,,88.8,8.2,85.6,5.0
209,27,Female,14.3,181.1,26.3,149.9,31.4,,,,,,,,,,,,,126.5,14.5,103.7,9.6,109.2,9.6,80.5,9.1,103.1,4.7,,,86.9,5.4,78.6,4.6
210,24,Female,17.7,171.9,35.6,173.0,27.5,,,,,132.6,10.8,,,,,,,,,118.6,10.3,102.2,13.1,95.7,5.9,86.8,6.1,,,74.1,4.7,,
211,52,Male,21.2,170.4,20.9,164.3,26.7,163.2,26.5,,,,,107.1,20.7,,,,,,,108.1,11.1,114.2,7.6,113.6,11.4,87.7,8.8,85.1,8.1,76.9,6.8,,
212,20,Male,21.7,203.5,31.9,166.0,24.5,,,,,,,141.3,13.7,,,146.8,10.5,,,,,120.7,11.0,104.6,9.4,114.0,6.9,,,89.3,5.1,,
213,21,Female,21.5,188.9,32.5,147.7,23.1,,,,,,,111.9,12.6,,,,,,,101.9,12.2,100.8,13.4,,,86.7,7.2,90.3,7.1,72.8,8.7,,
214,22,Female,0.6,236.3,19.5,216.0,12.6,,,,,183.6,11.1,,,184.5,16.2,177.7,14.2,163.8,12.3,152.9,6.7,141.8,8.8,132.8,3.7,119.9,4.9,111.4,5.7,102.7,6.7,92.9,3.8
215,31,Female,33.2,136.2,26.1,106.3,33.8,,,107.7,20.0,,,87.6,19.5,,,,,93.7,15.8,72.5,9.9,80.1,12.7,82.9,5.7,55.7,4.4,,,63.4,6.1,,
216,50,Male,5.1,249.7,20.6,230.5,20.1,202.9,20.0,176.0,8.9,,,179.7,9.6,178.7,10.0,170.2,13.7,174.7,8.2,141.3,9.1,151.9,5.8,141.4,5.9,118.7,6.0,119.5,4.8,107.1,6.7,,
217,48,Male,30.2,175.3,36.4,139.9,32.6,,,,,113.0,13.1,123.9,16.5,,,111.7,21.1,99.4,13.7,88.0,13.5,93.9,14.8,76.0,7.4,72.4,9.2,82.6,6.8,69.8,8.3,56.2,8.4
218,20,Male,7.5,281.7,21.1,244.6,21.6,,,217.4,14.0,205.5,11.7,,,200.8,15.2,183.4,13.4,184.4,8.0,176.5,7.5,,,140.6,4.0,139.2,3.8,121.0,4.5,125.6,5.9,,
219,42,Male,6.8,274.6,24.3,238.1,17.1,229.5,19.7,,,,,,,198.2,13.7,190.1,10.7,177.0,11.0,166.2,7.0,158.2,7.5,143.8,6.9,133.6,6.9,,,114.0,6.7,,
220,59,Female,1.0,192.4,16.3,171.1,15.6,,,151.3,14.6,,,,,,,143.2,12.6,133.2,13.6,125.9,10.2,116.8,8.1,106.8,5.5,94.9,3.8,,,82.0,6.6,,
221,58,Male,29.7,140.8,35.7,,,,,,,,,,,,,,,94.0,17.0,88.0,16.6,82.0,13.8,85.6,8.0,75.5,8.0,,,60.5,6.4,57.4,5.4
222,54,Female,22.3,153.4,38.0,111.0,30.0,,,,,,,,,,,96.1,18.5,103.1,16.4,81.4,12.5,80.2,7.8,67.8,10.2,80.3,7.8,52.5,4.8,61.5,5.5,45.0,10.5
223,38,Female,18.0,171.2,33.2,163.6,28.7,144.4,17.6,,,,,132.8,12.8,,,,,116.4,11.4,100.2,11.1,90.2,10.0,99.9,6.7,91.1,3.7,,,75.0,5.3,63.8,9.3
224,54,Male,34.9,140.8,21.1,,,118.0,20.5,,,,,,,,,,,94.0,16.0,88.0,10.7,82.0,7.5,93.3,10.4,71.0,7.8,,,60.5,9.9,55.0,7.6
225,50,Male,9.2,234.1,23.3,201.8,24.2,,,,,177.4,15.1,160.4,15.2,,,179.6,9.4,160.5,13.4,149.4,11.4,140.7,8.4,124.9,4.7,124.8,5.9,110.8,6.9,104.2,3.7,,
226,45,Male,16.8,196.0,22.0,182.7,26.1,,,,,,,,,,,,,141.5,16.5,137.6,7.9,130.0,12.6,101.3,5.4,119.9,5.4,,,90.7,5.4,,
227,43,Male,15.9,247.1,18.7,207.1,28.7,,,,,,,,,169.6,11.0,,,153.7,13.5,122.4,14.3,132.3,12.8,135.3,8.8,112.5,7.7,119.8,4.6,87.3,5.7,,
228,45,Male,18.8,200.1,28.8,191.2,17.1,172.4,16.1,,,,,163.0,15.4,,,162.0,13.4,128.9,11.4,121.3,7.4,115.4,10.9,108.7,8.5,92.0,7.0,,,89.3,7.2,,
229,27,Male,35.0,140.8,27.5,141.8,34.6,,,,,,,,,,,105.4,11.0,110.4,11.7,97.3,9.1,88.5,9.7,76.0,6.5,71.0,5.5,66.0,6.7,60.5,5.6,,
230,58,Female,11.8,145.8,32.4,158.6,20.1,,,146.6,24.6,,,,,,,114.8,10.4,96.8,9.4,103.5,15.8,98.9,9.5,69.0,10.7,84.6,5.5,85.4,6.7,58.3,8.8,,
231,20,Male,34.9,160.3,33.9,,,,,,,,,,,,,,,94.0,11.7,88.0,9.9,82.0,8.6,87.7,11.9,93.1,9.2,66.0,5.3,60.5,7.1,55.0,5.0
232,52,Male,28.2,164.3,30.8,,,,,,,,,,,,,,,104.6,13.7,99.8,17.8,85.7,7.4,103.8,11.0,83.7,4.8,,,64.2,6.4,55.0,7.0
233,36,Male,11.3,243.9,29.5,224.8,17.0,,,228.9,19.0,178.9,21.8,,,,,,,168.1,10.9,159.9,11.4,145.7,6.5,129.8,8.3,131.4,5.3,124.6,5.4,115.9,7.1,,
234,27,Male,27.4,190.6,25.1,,,,,,,,,128.9,14.4,133.0,20.5,,,111.5,13.9,105.1,13.1,,,93.3,5.4,84.6,5.8,,,77.4,6.0,,
235,56,Male,6.6,227.2,18.0,194.1,21.5,203.0,13.3,186.6,11.3,,,,,,,142.2,14.4,131.3,13.6,142.6,11.5,137.1,6.3,114.7,5.9,120.8,3.4,,,100.0,4.8,98.3,4.0
236,24,Male,21.9,185.9,38.8,192.5,25.8,,,151.9,20.2,161.5,21.7,136.4,18.5,,,,,131.2,18.5,140.6,16.4,117.7,9.8,117.3,5.1,115.6,9.4,102.3,7.4,83.2,7.0,,
237,46,Male,11.3,215.2,29.7,223.1,19.6,,,,,,,,,,,,,,,129.3,16.0,150.6,13.1,,,125.3,6.6,103.5,4.5,95.4,7.3,,
238,48,Female,3.5,213.2,24.8,200.0,22.0,,,,,,,,,167.6,10.4,149.7,10.5,148.5,9.3,138.2,7.5,139.2,6.3,118.0,6.5,103.9,5.6,105.1,3.2,87.0,4.9,82.0,4.0
239,55,Female,34.3,111.5,23.9,,,94.5,26.8,89.0,27.1,,,80.0,14.4,,,,,77.5,14.9,71.5,15.7,66.5,14.6,61.5,11.1,55.5,9.4,,,48.5,6.0,47.0,7.7
240,29,Male,9.7,260.5,27.6,231.8,24.0,,,,,,,,,,,184.0,12.8,171.9,8.5,163.5,7.0,152.2,5.7,140.5,4.1,133.0,3.5,122.5,2.9,112.3,4.2,100.9,7.1
241,22,Male,35.0,175.9,37.4,,,,,,,,,,,,,,,94.0,12.8,88.0,17.6,98.4,9.4,95.9,9.0,84.1,5.2,,,80.3,8.4,55.4,7.6
242,47,Male,24.6,170.7,29.8,155.9,22.4,,,,,,,123.5,14.2,,,125.8,19.9,105.4,17.9,129.0,8.4,86.7,13.4,96.9,5.3,101.8,9.2,,,78.3,7.0,67.8,6.0
243,35,Male,32.8,140.8,39.9,,,156.4,26.6,125.9,23.9,,,,,120.0,17.3,130.2,17.6,,,95.0,17.8,86.1,8.6,,,87.6,6.8,74.5,4.2,60.7,5.1,,
244,54,Male,11.6,225.9,24.0,191.3,27.9,183.2,25.2,,,,,,,,,,,118.1,15.6,146.6,10.2,119.0,7.8,106.7,6.7,108.2,6.8,,,95.7,8.2,84.4,9.3
245,47,Male,0.6,278.0,18.4,236.7,21.9,215.6,17.3,224.5,19.5,214.6,12.2,,,,,188.7,7.1,190.7,9.9,185.8,6.6,160.0,7.1,151.6,7.7,139.4,6.8,127.0,4.5,121.4,3.6,,
246,52,Male,0.0,265.0,23.5,237.6,15.9,225.0,17.7,,,,,,,,,189.6,14.9,178.1,7.9,168.1,12.1,154.1,6.1,145.0,8.3,134.9,4.3,,,114.8,6.9,105.7,5.3
247,58,Male,0.1,258.2,27.0,215.5,16.7,,,,,,,,,179.8,17.2,178.8,11.3,161.9,7.6,158.0,6.4,142.2,7.3,138.2,7.1,124.5,5.1,115.6,6.2,107.8,5.7,97.8,3.9
248,19,Male,19.4,256.4,23.2,216.9,22.0,,,,,183.4,12.4,,,,,151.8,12.5,138.0,9.9,123.5,9.5,123.7,10.8,100.9,9.0,94.7,5.9,105.1,5.1,96.3,5.8,90.1,7.5
249,23,Female,5.7,222.6,20.7,187.6,17.5,193.9,18.1,,,,,,,,,164.1,15.2,159.1,12.8,141.3,9.2,133.5,8.7,109.4,3.6,104.7,5.3,,,93.1,5.8,,
250,52,Male,8.7,232.9,15.0,205.9,17.5,195.2,15.8,183.6,10.4,176.2,17.1,165.4,10.5,,,164.6,10.7,155.5,8.2,145.6,9.8,135.6,6.2,125.7,4.3,117.4,3.9,109.2,4.6,100.1,6.4,,
251,19,Male,20.0,211.2,23.4,211.2,22.6,,,167.4,17.5,,,143.9,10.5,,,,,133.3,10.9,128.2,15.0,132.2,11.4,117.1,10.3,114.9,7.4,99.2,7.4,85.2,6.9,83.7,6.0
252,34,Male,5.6,281.5,24.0,251.3,12.9,,,220.3,11.8,,,,,213.2,15.8,193.3,12.8,186.1,8.0,172.7,9.5,161.0,7.4,150.3,6.0,145.8,5.0,,,113.9,5.8,108.9,6.5
253,49,Male,22.1,221.6,20.4,149.2,29.7,,,120.8,15.2,,,100.0,14.8,,,,,,,99.0,17.4,112.3,9.7,85.8,6.4,98.6,5.0,92.8,6.6,73.8,9.2,76.6,5.7
254,31,Male,19.7,225.4,18.3,223.7,30.9,,,,,,,166.9,9.4,136.5,12.1,127.7,18.7,133.8,17.0,135.9,8.7,151.7,10.5,125.3,9.8,137.4,3.6,123.4,6.3,95.2,8.3,73.4,4.6
255,53,Male,25.7,188.5,39.0,159.9,23.0,,,,,,,,,,,99.5,16.7,98.5,11.5,97.7,9.7,83.8,13.3,103.4,11.8,74.6,6.3,,,73.6,5.8,66.1,6.9
256,36,Male,19.4,188.3,35.0,234.5,20.5,,,,,,,,,,,,,145.5,16.2,104.9,15.8,132.7,8.3,110.7,9.0,114.2,8.4,,,93.5,7.2,,
257,36,Female,5.0,224.0,22.2,201.4,13.0,189.9,12.5,176.3,10.6,,,,,,,165.3,9.9,152.7,9.0,141.6,7.1,134.0,8.7,124.1,5.8,111.5,2.9,,,96.5,6.3,89.1,4.0
258,31,Male,10.1,235.3,30.3,228.2,31.4,,,,,,,,,,,166.2,18.5,164.2,11.1,167.7,14.8,155.0,12.4,147.3,5.5,128.6,6.3,,,114.0,7.9,,
259,50,Female,11.0,177.3,21.8,175.3,30.2,,,,,,,,,,,147.5,14.5,129.5,16.6,116.0,15.7,101.3,10.7,,,79.4,7.1,,,79.8,5.7,67.2,5.4
260,20,Male,18.9,209.6,30.1,186.2,19.8,,,,,,,,,164.7,20.2,,,139.4,10.0,135.2,13.3,123.8,12.5,119.5,5.4,117.4,6.7,,,102.7,5.1,,
